business_id,owner_id,business_type,environment_type,location,month,monthly_income,monthly_expenses,transaction_count,digital_payment_pct,supplier_payment_amount,utility_payment_amount,rent_payment,savings_amount,net_cash_flow,payment_discipline_pct,supplier_reliability_pct,business_continuity_pct,demand_stability_pct,seasonal_factor,seasonally_adjusted_income,shock_type,shock_factor,adjusted_income,adjusted_expenses,adjusted_cash_flow,cash_flow_margin_pct,expense_burden_pct,operational_stability_pct,financial_health_pct,resilience_pct,economic_reputation_index
B130,O130,Freelancer,Peri-Urban,Patna,2025-11-01,42520.6,18060.01,80,70.37,1911.0,481.63,4685.27,3428.78,19293.69,80.17,93.29,93.37,67.96,1.15,48898.69,None,1.0,48898.69,18060.01,25671.78,52.5,36.93,83.7,62.59,84.87,75.84
B130,O130,Freelancer,Peri-Urban,Patna,2025-12-01,32493.13,12526.45,62,68.74,1291.27,432.93,6084.65,3296.95,13449.1,84.73,79.62,79.58,91.16,1.2,38991.76,Operating Cost Increase,0.9,35092.58,15031.74,13543.26,38.59,42.83,83.77,55.7,83.45,74.07
B131,O131,Retail Shop,Rural,Patna,2024-01-01,46847.39,33823.09,101,75.91,16006.93,2795.04,3975.41,1521.98,6253.85,77.9,87.14,89.68,89.87,0.95,44505.02,None,1.0,44505.02,33823.09,3911.48,8.79,76.0,86.15,30.63,88.9,65.62
B131,O131,Retail Shop,Rural,Patna,2024-02-01,48961.28,34366.6,102,69.61,13149.74,2832.21,3433.15,1073.05,8329.32,81.73,76.55,88.27,63.12,0.97,47492.44,None,1.0,47492.44,34366.6,6860.48,14.45,72.36,77.42,35.23,75.98,63.23
B131,O131,Retail Shop,Rural,Patna,2024-03-01,47648.94,33514.4,103,75.15,16204.49,2655.9,4081.63,1289.58,7397.01,80.91,70.52,81.95,78.44,1.0,47648.94,None,1.0,47648.94,33514.4,7397.01,15.52,70.34,77.96,36.11,76.97,63.7
B131,O131,Retail Shop,Rural,Patna,2024-04-01,44622.33,29362.89,103,53.4,12727.59,2026.81,4362.67,2556.42,8869.96,85.1,71.73,81.44,74.33,1.02,45514.78,Demand Drop,0.75,34136.08,29362.89,-1616.29,-4.73,86.02,78.15,25.47,75.83,60.64
B131,O131,Retail Shop,Rural,Patna,2024-05-01,46499.58,30178.91,94,67.05,11299.26,2670.14,3973.88,2599.42,9676.65,78.92,71.57,83.76,75.33,1.05,48824.56,None,1.0,48824.56,30178.91,12001.63,24.58,61.81,77.4,42.25,76.89,65.3
B131,O131,Retail Shop,Rural,Patna,2024-06-01,45764.3,34889.06,108,53.78,14068.4,3424.59,4152.84,381.97,3297.81,78.1,85.03,90.6,89.99,1.08,49425.44,None,1.0,49425.44,34889.06,6958.95,14.08,70.59,85.93,34.68,88.54,66.95
B131,O131,Retail Shop,Rural,Patna,2024-07-01,37397.44,24504.15,76,72.86,10584.75,1793.76,3836.46,912.72,7263.07,84.18,69.16,94.13,88.92,1.03,38519.36,None,1.0,38519.36,24504.15,8384.99,21.77,63.62,84.1,41.76,84.07,69.29
B131,O131,Retail Shop,Rural,Patna,2024-08-01,45869.94,33439.92,102,65.94,14185.13,2427.18,3707.29,1489.77,6295.55,75.19,80.84,89.14,74.84,1.0,45869.94,None,1.0,45869.94,33439.92,6295.55,13.72,72.9,80.0,33.1,81.61,62.94
B131,O131,Retail Shop,Rural,Patna,2024-09-01,43348.18,29183.5,86,64.75,13145.97,2135.81,4139.11,1980.91,7889.76,81.56,86.54,100.0,72.46,0.98,42481.22,Operating Cost Increase,0.9,38233.1,35020.2,-3062.02,-8.01,91.6,85.14,22.91,86.33,62.88
B131,O131,Retail Shop,Rural,Patna,2024-10-01,41828.3,28838.61,90,72.72,13453.42,2138.45,3732.63,685.25,7118.61,75.66,60.01,77.11,87.73,1.1,46011.13,None,1.0,46011.13,28838.61,11301.44,24.56,62.68,75.13,41.16,74.95,63.31
B131,O131,Retail Shop,Rural,Patna,2024-11-01,56182.36,41835.35,109,64.99,18653.51,3835.78,4021.2,1579.87,6490.03,76.13,83.74,98.47,84.54,1.15,64609.71,None,1.0,64609.71,41835.35,14917.38,23.09,64.75,85.72,40.0,88.92,68.44
B131,O131,Retail Shop,Rural,Patna,2024-12-01,50636.77,36753.85,112,64.72,15914.1,2641.78,3604.59,1670.15,7636.55,84.91,94.43,93.68,79.7,1.2,60764.12,Supply Disruption,0.85,51649.5,40429.24,4973.89,9.63,78.28,88.18,32.08,89.27,68.11
B131,O131,Retail Shop,Rural,Patna,2025-01-01,39824.23,28491.17,89,54.15,12966.56,2816.66,3961.21,547.45,4555.19,79.43,79.73,88.75,79.88,0.95,37833.02,None,1.0,37833.02,28491.17,2563.98,6.78,75.31,81.95,30.32,82.79,63.54
B131,O131,Retail Shop,Rural,Patna,2025-02-01,46559.86,35441.72,91,76.52,16147.59,3366.11,4248.31,947.55,3503.72,92.08,85.57,100.0,72.68,0.97,45163.06,None,1.0,45163.06,35441.72,2106.92,4.67,78.48,87.58,31.58,86.08,68.58
B131,O131,Retail Shop,Rural,Patna,2025-03-01,51561.11,36586.31,104,66.63,18134.93,3163.15,3582.91,576.66,8228.74,75.03,82.28,80.5,81.5,1.0,51561.11,None,1.0,51561.11,36586.31,8228.74,15.96,70.96,79.83,34.65,81.43,63.38
B131,O131,Retail Shop,Rural,Patna,2025-04-01,38267.1,29246.75,69,69.96,12517.93,2479.67,3863.33,979.24,2677.35,87.99,75.33,79.0,66.11,1.02,39032.44,None,1.0,39032.44,29246.75,3442.69,8.82,74.93,77.11,33.49,73.48,63.29
B131,O131,Retail Shop,Rural,Patna,2025-05-01,45346.42,30903.59,98,54.84,13783.03,2690.37,3739.34,699.15,8013.12,75.06,74.58,94.65,72.31,1.05,47613.74,None,1.0,47613.74,30903.59,10280.44,21.59,64.9,79.15,39.01,80.51,64.56
B131,O131,Retail Shop,Rural,Patna,2025-06-01,45558.33,30850.62,98,76.85,15712.9,2335.93,4337.94,821.79,8033.84,63.44,82.41,83.9,85.04,1.08,49203.0,None,1.0,49203.0,30850.62,11678.51,23.74,62.7,78.7,37.73,83.78,62.32
B131,O131,Retail Shop,Rural,Patna,2025-07-01,39264.78,28075.34,69,67.01,11401.33,1989.88,4001.87,1498.43,5197.69,88.69,72.73,82.23,81.36,1.03,40442.72,Operating Cost Increase,0.9,36398.45,33690.41,-3283.71,-9.02,92.56,81.25,24.4,78.77,62.34
B131,O131,Retail Shop,Rural,Patna,2025-08-01,46707.98,33635.25,111,79.42,14693.89,2726.69,3976.4,1207.62,6369.64,77.31,73.6,87.54,78.64,1.0,46707.98,None,1.0,46707.98,33635.25,6369.64,13.64,72.01,79.27,33.86,79.93,63.12
B131,O131,Retail Shop,Rural,Patna,2025-09-01,50023.11,34470.83,103,73.66,14377.13,2387.03,3940.31,2190.74,9224.94,85.6,82.82,82.8,82.62,0.98,49022.65,None,1.0,49022.65,34470.83,8224.48,16.78,70.32,83.46,37.86,82.75,67.79
B131,O131,Retail Shop,Rural,Patna,2025-10-01,51786.21,36771.33,102,46.08,14886.93,2726.78,3802.44,2028.45,8485.66,74.88,71.55,84.4,66.77,1.1,56964.83,None,1.0,56964.83,36771.33,13664.28,23.99,64.55,74.4,40.15,74.24,62.48
B131,O131,Retail Shop,Rural,Patna,2025-11-01,43877.86,33747.85,97,71.84,15460.23,2912.38,3486.18,532.38,3731.45,78.13,83.24,86.49,94.99,1.15,50459.54,None,1.0,50459.54,33747.85,10313.13,20.44,66.88,85.71,38.67,88.24,68.24
B131,O131,Retail Shop,Rural,Patna,2025-12-01,56257.4,39706.58,108,72.93,19769.67,3310.82,3901.28,1060.27,9338.72,84.86,73.88,84.67,75.71,1.2,67508.88,None,1.0,67508.88,39706.58,20590.2,30.5,58.82,79.78,47.29,78.09,69.09
B132,O132,Food Vendor,Peri-Urban,Bengaluru,2024-01-01,23826.1,13987.54,58,50.62,5717.2,1117.87,5908.95,714.51,2811.74,73.46,70.74,81.35,74.6,0.95,22634.8,None,1.0,22634.8,13987.54,1620.44,7.16,61.8,75.04,33.05,75.56,60.13
B132,O132,Food Vendor,Peri-Urban,Bengaluru,2024-02-01,31068.65,18434.33,53,47.2,6430.3,1254.23,5257.25,720.24,6122.84,87.37,75.27,79.95,76.59,0.97,30136.59,None,1.0,30136.59,18434.33,5190.78,17.22,61.17,79.79,41.24,77.27,67.31
B132,O132,Food Vendor,Peri-Urban,Bengaluru,2024-03-01,25763.12,18493.16,50,43.96,6734.01,1524.88,5748.24,210.5,-3.16,80.17,78.88,80.62,71.7,1.0,25763.12,None,1.0,25763.12,18493.16,-3.16,-0.01,71.78,77.84,28.51,77.07,60.89
B132,O132,Food Vendor,Peri-Urban,Bengaluru,2024-04-01,30270.55,21102.92,60,45.24,7705.95,1381.13,4861.08,922.75,2925.42,73.65,73.48,81.75,70.31,1.02,30875.96,None,1.0,30875.96,21102.92,3530.83,11.44,68.35,74.8,33.06,75.18,60.04
B132,O132,Food Vendor,Peri-Urban,Bengaluru,2024-05-01,28434.28,18079.37,53,56.68,6223.48,1382.05,6123.87,443.29,2848.99,76.8,86.46,79.35,73.25,1.05,29855.99,None,1.0,29855.99,18079.37,4270.7,14.3,60.56,78.96,37.47,79.69,64.15
B132,O132,Food Vendor,Peri-Urban,Bengaluru,2024-06-01,31520.63,21318.8,57,57.26,8226.01,1518.37,6227.07,471.02,2456.39,73.61,66.88,85.94,70.99,1.08,34042.28,None,1.0,34042.28,21318.8,4978.04,14.62,62.62,74.36,36.2,74.6,60.9
B132,O132,Food Vendor,Peri-Urban,Bengaluru,2024-07-01,29619.36,19503.27,55,44.02,6736.31,1517.27,5738.58,493.16,2860.24,80.95,94.01,76.9,73.62,1.03,30507.94,None,1.0,30507.94,19503.27,3748.82,12.29,63.93,81.37,36.59,81.51,65.64
B132,O132,Food Vendor,Peri-Urban,Bengaluru,2024-08-01,27522.05,19025.76,51,39.18,7237.5,1235.85,5549.62,587.0,1710.82,83.7,83.03,85.48,82.6,1.0,27522.05,None,1.0,27522.05,19025.76,1710.82,6.22,69.13,83.7,32.98,83.7,65.95
B132,O132,Food Vendor,Peri-Urban,Bengaluru,2024-09-01,27719.13,17052.4,52,55.58,5798.1,1300.65,5104.89,635.4,4261.19,85.23,76.89,82.24,68.92,0.98,27164.75,None,1.0,27164.75,17052.4,3706.81,13.65,62.77,78.32,38.62,76.02,65.35
B132,O132,Food Vendor,Peri-Urban,Bengaluru,2024-10-01,35797.38,22054.89,83,52.82,7007.14,1618.96,4613.8,1155.6,7509.73,78.33,79.73,75.24,72.49,1.1,39377.12,None,1.0,39377.12,22054.89,11089.47,28.16,56.01,76.45,45.45,75.82,65.85
B132,O132,Food Vendor,Peri-Urban,Bengaluru,2024-11-01,31330.57,21708.31,66,47.08,6934.86,1391.41,5724.92,628.08,2505.93,76.6,61.5,82.79,65.73,1.15,36030.16,None,1.0,36030.16,21708.31,7205.52,20.0,60.25,71.66,40.07,70.01,61.26
B132,O132,Food Vendor,Peri-Urban,Bengaluru,2024-12-01,24893.61,14972.75,49,37.67,4561.94,1286.59,6006.99,595.77,2627.28,89.53,64.15,85.75,69.83,1.2,29872.33,None,1.0,29872.33,14972.75,7606.0,25.46,50.12,77.32,48.8,73.24,68.96
B132,O132,Food Vendor,Peri-Urban,Bengaluru,2025-01-01,31652.36,20645.84,69,31.94,7956.44,1429.81,5421.15,587.19,4155.56,81.57,72.9,80.82,51.77,0.95,30069.74,Demand Drop,0.75,22552.3,20645.84,-4944.5,-21.92,91.55,71.76,22.93,68.5,55.98
B132,O132,Food Vendor,Peri-Urban,Bengaluru,2025-02-01,29415.97,19077.64,58,51.42,7359.41,1451.33,5592.6,815.58,3294.4,80.3,73.22,71.96,76.28,0.97,28533.49,None,1.0,28533.49,19077.64,2411.92,8.45,66.86,75.44,33.82,73.82,61.52
B132,O132,Food Vendor,Peri-Urban,Bengaluru,2025-03-01,30013.8,20273.98,54,40.92,6690.4,1509.72,5069.14,564.63,3160.96,75.59,89.52,82.74,76.03,1.0,30013.8,None,1.0,30013.8,20273.98,3160.96,10.53,67.55,80.97,33.37,82.76,63.59
B132,O132,Food Vendor,Peri-Urban,Bengaluru,2025-04-01,32459.66,21246.34,52,40.71,6801.12,1308.16,5673.61,784.53,4231.55,75.14,78.09,84.85,67.84,1.02,33108.85,None,1.0,33108.85,21246.34,4880.74,14.74,64.17,76.48,36.17,76.93,62.19
B132,O132,Food Vendor,Peri-Urban,Bengaluru,2025-05-01,33549.68,21663.32,75,48.77,7111.23,1668.37,5947.13,745.29,4270.86,72.54,82.48,81.82,83.99,1.05,35227.16,None,1.0,35227.16,21663.32,5948.34,16.89,61.5,80.21,37.29,82.76,64.16
B132,O132,Food Vendor,Peri-Urban,Bengaluru,2025-06-01,27423.56,17486.15,37,41.03,6207.31,1080.95,5752.65,865.93,3103.81,81.74,74.81,71.17,74.87,1.08,29617.44,None,1.0,29617.44,17486.15,5297.69,17.89,59.04,75.65,40.77,73.62,64.25
B132,O132,Food Vendor,Peri-Urban,Bengaluru,2025-07-01,29910.78,18474.96,48,41.36,5982.11,1242.06,5120.26,998.05,5073.5,81.28,69.05,80.64,70.97,1.03,30808.1,None,1.0,30808.1,18474.96,5970.82,19.38,59.97,75.48,41.05,73.55,64.2
B132,O132,Food Vendor,Peri-Urban,Bengaluru,2025-08-01,28361.67,18281.98,61,39.57,6680.17,1326.12,5272.09,1189.97,3481.48,70.99,79.32,79.54,53.74,1.0,28361.67,None,1.0,28361.67,18281.98,3481.48,12.28,64.46,70.9,33.94,70.87,57.98
B132,O132,Food Vendor,Peri-Urban,Bengaluru,2025-09-01,31790.59,21867.66,63,50.67,7467.48,1542.36,5805.03,612.32,2575.54,89.24,76.05,74.38,64.11,0.98,31154.78,None,1.0,31154.78,21867.66,1939.73,6.23,70.19,75.94,34.06,71.51,63.06
B132,O132,Food Vendor,Peri-Urban,Bengaluru,2025-10-01,29303.09,18774.7,70,37.48,7140.86,1399.7,5242.4,1205.99,3886.29,79.55,78.08,87.48,79.4,1.1,32233.4,None,1.0,32233.4,18774.7,6816.6,21.15,58.25,81.13,41.93,81.65,67.2
B132,O132,Food Vendor,Peri-Urban,Bengaluru,2025-11-01,30087.75,20932.15,55,33.22,7721.55,1127.28,6286.27,472.71,1742.05,84.68,73.13,89.47,62.64,1.15,34600.91,None,1.0,34600.91,20932.15,6255.21,18.08,60.5,77.48,41.16,75.08,65.73
B132,O132,Food Vendor,Peri-Urban,Bengaluru,2025-12-01,29189.17,19666.43,65,37.4,6265.38,1183.79,6514.77,687.81,1824.18,66.85,64.97,75.47,79.5,1.2,35027.0,None,1.0,35027.0,19666.43,7662.01,21.87,56.15,71.7,39.71,73.31,59.86
B133,O133,Micro Service Business,Urban,Mumbai,2024-01-01,29681.64,16713.91,58,71.52,3005.68,894.37,8803.76,761.28,3269.6,77.69,97.32,93.31,75.01,0.95,28197.56,None,1.0,28197.56,16713.91,1785.52,6.33,59.27,85.83,34.49,88.55,66.78
B133,O133,Micro Service Business,Urban,Mumbai,2024-02-01,35113.95,19156.41,75,55.36,3894.91,944.04,10958.79,370.63,4054.71,83.35,74.51,89.13,76.15,0.97,34060.53,Demand Drop,0.75,25545.4,19156.41,-5513.84,-21.58,74.99,80.78,28.34,79.93,62.77
B133,O133,Micro Service Business,Urban,Mumbai,2024-03-01,37172.3,19802.38,76,63.94,3902.84,1028.45,9016.66,574.73,7324.81,82.19,79.02,85.22,80.2,1.0,37172.3,Operating Cost Increase,0.9,33455.07,23762.86,-352.9,-1.05,71.03,81.66,29.24,81.48,63.38
B133,O133,Micro Service Business,Urban,Mumbai,2024-04-01,31131.28,18561.83,66,57.53,4090.74,970.76,9813.03,559.18,1785.66,75.94,84.04,94.67,77.85,1.02,31753.91,None,1.0,31753.91,18561.83,2408.29,7.58,58.46,83.12,34.86,85.52,65.27
B133,O133,Micro Service Business,Urban,Mumbai,2024-05-01,29700.09,16983.21,61,58.42,3502.58,768.44,9207.69,655.36,2740.75,73.3,65.71,86.44,81.15,1.05,31185.09,None,1.0,31185.09,16983.21,4225.75,13.55,54.46,76.65,38.08,77.77,62.7
B133,O133,Micro Service Business,Urban,Mumbai,2024-06-01,25213.09,13770.56,53,70.99,2653.26,601.55,9041.54,336.45,1799.44,84.69,91.0,86.63,83.8,1.08,27230.14,Demand Drop,0.75,20422.6,13770.56,-2991.05,-14.65,67.43,86.53,30.94,87.14,66.83
B133,O133,Micro Service Business,Urban,Mumbai,2024-07-01,27718.75,16540.49,47,61.01,3753.1,894.16,8034.46,427.23,2249.64,72.94,72.96,82.86,80.96,1.03,28550.31,None,1.0,28550.31,16540.49,3081.2,10.79,57.93,77.43,35.71,78.93,62.23
B133,O133,Micro Service Business,Urban,Mumbai,2024-08-01,29619.79,16803.26,60,73.34,3245.39,784.22,8862.11,720.32,3170.2,82.52,87.07,85.65,80.09,1.0,29619.79,None,1.0,29619.79,16803.26,3170.2,10.7,56.73,83.83,38.43,84.27,67.77
B133,O133,Micro Service Business,Urban,Mumbai,2024-09-01,27854.81,14232.03,61,75.51,2541.6,730.8,10267.54,540.46,2624.44,65.85,68.81,88.7,71.76,0.98,27297.71,None,1.0,27297.71,14232.03,2067.34,7.57,52.14,73.78,34.23,76.42,58.88
B133,O133,Micro Service Business,Urban,Mumbai,2024-10-01,28170.3,15163.25,56,72.67,2982.72,753.58,9390.08,327.34,2863.39,88.88,85.36,88.22,80.31,1.1,30987.33,Supply Disruption,0.85,26339.23,16679.58,-484.01,-1.84,63.33,85.69,33.22,84.63,67.75
B133,O133,Micro Service Business,Urban,Mumbai,2024-11-01,34726.17,19793.76,69,55.84,3703.58,883.43,9033.2,1327.71,5015.78,75.21,64.73,86.92,75.88,1.15,39935.1,None,1.0,39935.1,19793.76,10224.71,25.6,49.56,75.68,45.45,75.84,65.04
B133,O133,Micro Service Business,Urban,Mumbai,2024-12-01,30086.37,17794.83,45,61.41,3840.07,850.49,8975.34,632.21,2465.71,80.56,90.27,84.5,75.62,1.2,36103.64,None,1.0,36103.64,17794.83,8482.98,23.5,49.29,82.74,45.93,83.46,69.56
B133,O133,Micro Service Business,Urban,Mumbai,2025-01-01,30354.64,18666.15,73,71.86,3395.96,1033.98,9439.39,405.53,1215.12,79.14,82.93,87.1,86.75,0.95,28836.91,Demand Drop,0.75,21627.68,18666.15,-7511.84,-34.73,86.31,83.98,23.89,85.59,62.3
B133,O133,Micro Service Business,Urban,Mumbai,2025-02-01,27977.43,15407.26,45,66.37,3290.76,789.66,9014.9,516.52,2765.61,84.44,81.95,85.02,73.51,0.97,27138.11,None,1.0,27138.11,15407.26,1926.29,7.1,56.77,81.23,37.27,80.16,66.27
B133,O133,Micro Service Business,Urban,Mumbai,2025-03-01,33532.63,19011.21,62,69.31,3723.0,925.25,9343.49,1238.17,4252.68,71.63,87.04,95.05,94.54,1.0,33532.63,None,1.0,33532.63,19011.21,4252.68,12.68,56.69,87.07,36.61,92.21,67.35
B133,O133,Micro Service Business,Urban,Mumbai,2025-04-01,29362.26,15655.41,52,70.0,2734.11,819.63,8911.88,250.16,3975.34,78.28,72.4,84.13,94.89,1.02,29949.51,None,1.0,29949.51,15655.41,4562.59,15.23,52.27,82.42,40.74,83.81,67.28
B133,O133,Micro Service Business,Urban,Mumbai,2025-05-01,28437.41,14946.6,59,70.43,3091.28,855.66,8851.27,880.02,3783.88,80.04,74.69,78.26,89.77,1.05,29859.28,None,1.0,29859.28,14946.6,5205.75,17.43,50.06,80.69,42.84,80.91,67.36
B133,O133,Micro Service Business,Urban,Mumbai,2025-06-01,25257.75,12720.81,53,52.15,2785.66,639.43,8270.73,1051.76,3626.78,83.32,70.57,79.68,84.04,1.08,27278.37,None,1.0,27278.37,12720.81,5647.4,20.7,46.63,79.4,46.16,78.1,68.29
B133,O133,Micro Service Business,Urban,Mumbai,2025-07-01,29816.69,16718.96,65,59.59,3371.21,1019.31,10286.79,472.68,1791.63,93.98,71.32,96.92,80.37,1.03,30711.19,None,1.0,30711.19,16718.96,2686.13,8.75,54.44,85.65,41.1,82.87,71.17
B133,O133,Micro Service Business,Urban,Mumbai,2025-08-01,28343.83,16574.73,62,54.87,3264.35,862.08,8260.91,591.7,2646.11,80.36,82.9,92.97,72.36,1.0,28343.83,None,1.0,28343.83,16574.73,2646.11,9.34,58.48,82.15,36.75,82.74,66.02
B133,O133,Micro Service Business,Urban,Mumbai,2025-09-01,35053.74,20027.49,84,59.11,4601.1,979.58,9215.72,1213.11,4830.95,83.93,78.99,83.12,60.86,0.98,34352.67,None,1.0,34352.67,20027.49,4129.88,12.02,58.3,76.73,38.9,74.32,64.45
B133,O133,Micro Service Business,Urban,Mumbai,2025-10-01,35531.7,19627.58,69,61.73,4302.34,1025.5,8674.01,396.1,6204.61,76.28,67.43,87.49,76.75,1.1,39084.87,None,1.0,39084.87,19627.58,9757.78,24.97,50.22,76.99,45.24,77.22,65.78
B133,O133,Micro Service Business,Urban,Mumbai,2025-11-01,26294.16,15346.57,46,60.86,3258.69,947.11,8612.52,170.72,1387.96,94.85,79.99,82.56,79.54,1.15,30238.28,None,1.0,30238.28,15346.57,5332.08,17.63,50.75,84.24,46.42,80.7,72.42
B133,O133,Micro Service Business,Urban,Mumbai,2025-12-01,26633.54,16809.65,51,55.32,2821.13,962.61,8694.94,247.39,166.34,75.07,82.61,86.35,71.75,1.2,31960.25,Demand Drop,0.75,23970.19,16809.65,-2497.01,-10.42,70.13,78.94,27.73,80.24,60.5
B134,O134,Artisan,Semi-Urban,Ahmedabad,2024-01-01,31115.78,17893.11,53,29.9,5068.25,930.11,6181.29,1277.18,6111.27,82.43,81.09,93.75,63.17,0.95,29559.99,None,1.0,29559.99,17893.11,4555.48,15.41,60.53,80.11,39.38,79.34,66.16
B134,O134,Artisan,Semi-Urban,Ahmedabad,2024-02-01,29388.68,15496.43,56,27.84,4569.48,797.29,6673.43,1779.66,6421.53,88.12,86.77,90.78,65.68,0.97,28507.02,None,1.0,28507.02,15496.43,5539.87,19.43,54.36,82.84,44.47,81.08,70.11
B134,O134,Artisan,Semi-Urban,Ahmedabad,2024-03-01,32695.73,19953.29,53,54.66,6207.77,1172.55,6926.26,764.66,4643.63,74.93,70.59,83.89,69.09,1.0,32695.73,None,1.0,32695.73,19953.29,4643.63,14.2,61.03,74.62,36.81,74.52,61.43
B134,O134,Artisan,Semi-Urban,Ahmedabad,2024-04-01,30954.8,19578.15,55,49.94,6294.46,1442.98,6852.2,630.7,3081.47,72.32,81.69,68.6,62.77,1.02,31573.9,None,1.0,31573.9,19578.15,3700.57,11.72,62.01,71.34,34.75,71.02,58.67
B134,O134,Artisan,Semi-Urban,Ahmedabad,2024-05-01,32897.7,18211.51,52,42.75,5008.25,1118.33,5563.79,1667.25,8004.07,82.2,75.31,84.89,84.99,1.05,34542.58,None,1.0,34542.58,18211.51,9648.95,27.93,52.72,81.85,47.3,81.73,69.8
B134,O134,Artisan,Semi-Urban,Ahmedabad,2024-06-01,35251.5,22031.57,80,17.15,6915.88,1236.45,7034.87,532.73,4948.61,85.04,78.67,84.28,70.21,1.08,38071.62,None,1.0,38071.62,22031.57,7768.73,20.41,57.87,79.55,43.08,77.72,67.52
B134,O134,Artisan,Semi-Urban,Ahmedabad,2024-07-01,28594.49,16867.51,58,33.45,4588.86,1225.24,6860.48,523.68,3641.26,72.69,88.86,83.16,70.81,1.03,29452.32,None,1.0,29452.32,16867.51,4499.09,15.28,57.27,78.88,37.87,80.94,63.7
B134,O134,Artisan,Semi-Urban,Ahmedabad,2024-08-01,35184.68,21466.36,85,44.01,6806.16,1426.06,6192.19,1671.36,6100.07,81.95,67.6,78.18,84.86,1.0,35184.68,None,1.0,35184.68,21466.36,6100.07,17.34,61.01,78.15,39.99,76.88,65.3
B134,O134,Artisan,Semi-Urban,Ahmedabad,2024-09-01,29668.31,16983.01,68,46.78,4645.34,993.28,6866.89,1225.31,4825.13,71.01,86.5,90.72,72.29,0.98,29074.94,None,1.0,29074.94,16983.01,4231.76,14.55,58.41,80.13,36.78,83.17,63.74
B134,O134,Artisan,Semi-Urban,Ahmedabad,2024-10-01,38875.15,22181.52,87,37.52,7315.93,1258.6,7037.91,1585.6,8397.12,71.94,85.31,80.31,74.6,1.1,42762.67,None,1.0,42762.67,22181.52,12284.64,28.73,51.87,78.04,45.35,80.07,65.78
B134,O134,Artisan,Semi-Urban,Ahmedabad,2024-11-01,37187.12,21079.93,73,44.45,6452.65,1397.83,6339.98,1189.08,8369.38,75.05,72.07,87.89,82.08,1.15,42765.19,None,1.0,42765.19,21079.93,13947.45,32.61,49.29,79.27,48.65,80.68,67.99
B134,O134,Artisan,Semi-Urban,Ahmedabad,2024-12-01,31638.14,19616.45,67,39.25,5704.11,1069.87,6142.76,1042.03,4809.06,77.9,81.64,86.55,87.81,1.2,37965.77,None,1.0,37965.77,19616.45,11136.69,29.33,51.67,83.48,47.17,85.33,70.03
B134,O134,Artisan,Semi-Urban,Ahmedabad,2025-01-01,28916.53,16808.32,51,49.09,5164.97,962.1,7337.0,403.18,3809.11,59.05,74.91,81.83,82.76,0.95,27470.7,None,1.0,27470.7,16808.32,2363.28,8.6,61.19,74.64,30.28,79.83,57.03
B134,O134,Artisan,Semi-Urban,Ahmedabad,2025-02-01,28304.43,17211.71,52,39.71,4893.13,1051.23,7448.14,497.96,2593.35,77.54,63.59,89.62,57.19,0.97,27455.3,None,1.0,27455.3,17211.71,1744.22,6.35,62.69,71.98,33.44,70.13,59.23
B134,O134,Artisan,Semi-Urban,Ahmedabad,2025-03-01,34795.61,20908.17,70,39.43,6283.8,1198.34,6936.24,1046.85,5752.86,82.6,70.93,78.39,58.48,1.0,34795.61,None,1.0,34795.61,20908.17,5752.86,16.53,60.09,72.6,40.06,69.27,62.54
B134,O134,Artisan,Semi-Urban,Ahmedabad,2025-04-01,31902.71,18012.13,50,36.01,4972.16,987.21,7145.86,959.75,5757.51,83.03,73.99,84.46,80.99,1.02,32540.76,None,1.0,32540.76,18012.13,6395.56,19.65,55.35,80.62,43.0,79.81,67.77
B134,O134,Artisan,Semi-Urban,Ahmedabad,2025-05-01,34965.97,21059.39,66,46.05,6467.77,1314.94,6580.01,979.86,6011.63,88.82,80.84,94.82,59.35,1.05,36714.27,Supply Disruption,0.85,31207.13,23165.33,146.85,0.47,74.23,80.96,30.15,78.34,64.22
B134,O134,Artisan,Semi-Urban,Ahmedabad,2025-06-01,39053.53,23709.79,84,43.33,6969.25,1450.09,7056.41,1036.93,6837.24,67.63,65.69,77.41,65.36,1.08,42177.81,None,1.0,42177.81,23709.79,9961.52,23.62,56.21,69.02,40.67,69.49,58.91
B134,O134,Artisan,Semi-Urban,Ahmedabad,2025-07-01,29534.77,18662.4,55,30.75,5506.28,1150.29,5377.28,910.2,4344.8,77.66,72.02,83.21,72.62,1.03,30420.81,None,1.0,30420.81,18662.4,5230.84,17.19,61.35,76.38,38.75,75.95,63.38
B134,O134,Artisan,Semi-Urban,Ahmedabad,2025-08-01,28063.56,18096.23,50,43.1,5410.65,872.04,6869.65,376.42,2225.64,94.28,69.54,86.01,91.88,1.0,28063.56,None,1.0,28063.56,18096.23,2225.64,7.93,64.48,85.43,37.79,82.48,69.94
B134,O134,Artisan,Semi-Urban,Ahmedabad,2025-09-01,32616.19,18572.17,62,41.49,5175.19,1241.6,6858.28,1206.71,5944.14,82.71,75.1,85.65,88.13,0.98,31963.87,None,1.0,31963.87,18572.17,5291.82,16.56,58.1,82.9,40.7,82.96,68.1
B134,O134,Artisan,Semi-Urban,Ahmedabad,2025-10-01,35663.23,21777.57,77,47.71,7619.3,1060.9,6859.03,1081.99,5965.73,78.26,90.78,86.07,63.64,1.1,39229.55,Demand Drop,0.75,29422.16,21777.57,-275.34,-0.94,74.02,79.69,27.36,80.16,61.18
